ticket_id,department_id,request_type,priority,opened_date,closed_date,sla_target_days,status
T001699,D010,Onboarding,Low,2025-03-30,2025-04-07,7,Closed
T001700,D009,Payroll Issue,Critical,2025-03-09,2025-03-10,1,Closed
T001701,D009,IT Access,Low,2025-04-02,2025-04-11,7,Closed
T001702,D003,IT Access,High,2025-05-29,2025-06-03,3,Closed
T001703,D004,System Support,Critical,2025-10-12,2025-10-12,1,Closed
T001704,D002,Onboarding,High,2024-10-10,2024-10-15,3,Closed
T001705,D010,IT Access,Critical,2025-12-15,2025-12-19,1,Closed
T001706,D006,Vendor Request,Medium,2025-08-11,2025-08-14,5,Closed
T001707,D007,IT Access,High,2024-07-18,2024-07-24,3,Closed
T001708,D005,IT Access,Low,2025-06-25,,7,In Progress
T001709,D009,Payroll Issue,High,2025-12-24,2025-12-25,3,Closed
T001710,D003,Payroll Issue,High,2024-07-15,,3,Open
T001711,D002,Payroll Issue,High,2025-04-11,,3,Open
T001712,D007,System Support,Medium,2024-11-11,2024-11-16,5,Closed
T001713,D001,Onboarding,High,2024-08-01,2024-08-06,3,Closed
T001714,D001,System Support,Low,2025-10-02,2025-10-05,7,Closed
T001715,D005,Vendor Request,Low,2025-05-26,,7,Open
T001716,D006,Payroll Issue,Critical,2025-12-15,2025-12-16,1,Closed
T001717,D006,Benefits Question,Critical,2024-09-02,2024-09-06,1,Closed
T001718,D002,IT Access,Medium,2025-05-18,,5,Open
T001719,D010,Onboarding,Medium,2025-06-17,2025-06-29,5,Closed
T001720,D009,Onboarding,Critical,2024-08-11,2024-08-15,1,Closed
T001721,D005,IT Access,High,2025-06-22,2025-07-01,3,Closed
T001722,D009,Vendor Request,Low,2026-02-06,2026-02-10,7,Closed
T001723,D008,IT Access,Critical,2024-12-18,,1,Open
T001724,D001,Benefits Question,Low,2025-09-21,2025-09-24,7,Closed
T001725,D004,Onboarding,Medium,2024-12-09,2024-12-14,5,Closed
T001726,D010,Vendor Request,Critical,2025-05-14,2025-05-16,1,Closed
T001727,D002,System Support,Medium,2025-10-24,2025-10-31,5,Closed
T001728,D003,Benefits Question,Medium,2025-04-24,2025-04-27,5,Closed
T001729,D004,Onboarding,Critical,2024-12-01,2024-12-11,1,Closed
T001730,D008,IT Access,Low,2024-09-04,,7,Open
T001731,D010,Benefits Question,Medium,2026-03-03,,5,In Progress
T001732,D001,IT Access,Critical,2025-07-31,2025-08-05,1,Closed
T001733,D010,Benefits Question,Critical,2025-04-26,2025-04-28,1,Closed
T001734,D006,System Support,Medium,2024-10-16,2024-10-18,5,Closed
T001735,D010,Onboarding,High,2026-01-23,2026-01-27,3,Closed
T001736,D003,System Support,Low,2025-06-06,2025-06-08,7,Closed
T001737,D005,IT Access,Critical,2025-12-18,,1,Open
T001738,D003,System Support,High,2025-05-17,,3,Open
T001739,D007,Payroll Issue,High,2025-12-10,,3,Open
T001740,D011,Benefits Question,High,2024-10-09,,3,In Progress
T001741,D012,Vendor Request,High,2024-12-21,2024-12-23,3,Closed
T001742,D004,System Support,High,2025-10-31,2025-11-01,3,Closed
T001743,D006,Payroll Issue,Critical,2025-10-08,2025-10-11,1,Closed
T001744,D010,Benefits Question,Low,2025-04-17,2025-04-20,7,Closed
T001745,D012,Payroll Issue,Low,2025-06-27,2025-06-29,7,Closed
T001746,D010,Vendor Request,Low,2026-01-16,2026-01-17,7,Closed
T001747,D001,System Support,Medium,2025-11-23,,5,Open
T001748,D007,Onboarding,Critical,2025-06-07,,1,In Progress
T001749,D009,IT Access,Low,2026-03-17,2026-03-22,7,Closed
T001750,D001,System Support,Critical,2025-07-16,2025-07-20,1,Closed
T001751,D011,IT Access,High,2025-11-17,,3,In Progress
T001752,D010,Benefits Question,Critical,2026-04-17,,1,In Progress
T001753,D003,System Support,Low,2025-08-02,2025-08-05,7,Closed
T001754,D002,Vendor Request,High,2025-10-18,2025-10-19,3,Closed
T001755,D004,Vendor Request,Low,2024-11-29,2024-11-29,7,Closed
T001756,D004,System Support,Low,2025-01-04,2025-01-08,7,Closed
T001757,D005,System Support,High,2026-05-17,,3,In Progress
T001758,D004,IT Access,High,2026-01-25,2026-01-28,3,Closed
T001759,D004,Vendor Request,High,2025-06-21,2025-06-25,3,Closed
T001760,D001,Benefits Question,Critical,2024-08-23,2024-08-25,1,Closed
T001761,D012,System Support,Medium,2025-10-31,2025-11-02,5,Closed
T001762,D001,Payroll Issue,Critical,2024-08-10,2024-08-15,1,Closed
T001763,D002,Benefits Question,Critical,2025-06-04,,1,Open
T001764,D003,Onboarding,Medium,2025-06-18,2025-06-24,5,Closed
T001765,D011,System Support,Medium,2024-12-25,2024-12-27,5,Closed
T001766,D002,Onboarding,Medium,2024-06-07,,5,In Progress
T001767,D003,Benefits Question,Medium,2025-03-20,,5,In Progress
T001768,D009,System Support,High,2025-02-17,,3,In Progress
T001769,D004,System Support,Low,2025-11-15,,7,Open
T001770,D012,System Support,High,2025-05-30,2025-06-03,3,Closed
T001771,D011,Onboarding,Critical,2025-11-01,,1,Open
T001772,D007,System Support,Low,2025-07-21,,7,Open
T001773,D006,Vendor Request,Critical,2024-10-13,2024-10-14,1,Closed
T001774,D005,IT Access,Critical,2026-03-04,2026-03-11,1,Closed
T001775,D006,Onboarding,Low,2026-04-25,2026-04-30,7,Closed
T001776,D001,Benefits Question,Critical,2024-09-09,,1,In Progress
T001777,D009,Vendor Request,High,2024-08-16,2024-08-17,3,Closed
T001778,D001,Vendor Request,Medium,2025-05-26,2025-05-28,5,Closed
T001779,D006,IT Access,Low,2026-05-25,,7,Open
T001780,D012,Vendor Request,Low,2025-06-02,,7,Open
T001781,D004,Payroll Issue,Medium,2025-03-12,2025-03-14,5,Closed
T001782,D006,Benefits Question,Low,2025-12-19,2025-12-20,7,Closed
T001783,D011,System Support,Low,2025-04-27,2025-04-30,7,Closed
T001784,D001,Vendor Request,Critical,2024-12-06,2024-12-11,1,Closed
T001785,D001,Onboarding,High,2026-03-06,2026-03-13,3,Closed
T001786,D004,IT Access,Critical,2024-12-03,2024-12-07,1,Closed
T001787,D006,IT Access,High,2025-04-07,2025-04-14,3,Closed
T001788,D004,IT Access,Critical,2026-04-09,2026-04-14,1,Closed
T001789,D011,Vendor Request,Low,2025-10-26,2025-10-30,7,Closed
T001790,D002,IT Access,Low,2024-12-12,2024-12-25,7,Closed
T001791,D006,System Support,Low,2024-11-03,2024-11-04,7,Closed
T001792,D003,IT Access,Critical,2026-01-05,2026-01-07,1,Closed
T001793,D005,Onboarding,Critical,2025-01-07,2025-01-10,1,Closed
T001794,D002,System Support,Low,2026-02-27,2026-03-01,7,Closed
T001795,D009,IT Access,High,2025-08-27,,3,In Progress
T001796,D007,IT Access,Critical,2024-08-15,2024-08-20,1,Closed
T001797,D010,System Support,Low,2025-02-24,2025-03-04,7,Closed
T001798,D008,Vendor Request,Critical,2025-08-23,2025-08-26,1,Closed
T001799,D007,Onboarding,Low,2025-06-21,2025-06-25,7,Closed
T001800,D011,System Support,Low,2025-10-24,2025-10-25,7,Closed
T001801,D008,Onboarding,High,2025-08-16,,3,In Progress
T001802,D004,IT Access,Low,2025-06-20,2025-06-26,7,Closed
T001803,D010,System Support,Low,2026-02-10,2026-02-16,7,Closed
T001804,D010,Payroll Issue,Medium,2026-03-12,2026-03-14,5,Closed
T001805,D011,Onboarding,High,2024-10-20,2024-10-29,3,Closed
T001806,D007,Vendor Request,Critical,2025-10-29,2025-10-31,1,Closed
T001807,D003,Payroll Issue,Medium,2025-02-02,2025-02-07,5,Closed
T001808,D001,IT Access,Medium,2024-11-26,2024-12-03,5,Closed
T001809,D010,Vendor Request,High,2025-11-20,2025-11-23,3,Closed
T001810,D005,Onboarding,Medium,2025-11-09,2025-11-18,5,Closed
T001811,D008,Benefits Question,High,2024-07-13,2024-07-15,3,Closed
T001812,D005,Benefits Question,Low,2025-05-29,2025-06-02,7,Closed
T001813,D009,Onboarding,Medium,2025-11-20,2025-11-25,5,Closed
T001814,D004,Onboarding,Low,2025-04-02,2025-04-08,7,Closed
T001815,D006,Payroll Issue,Medium,2024-07-31,2024-08-09,5,Closed
T001816,D011,Payroll Issue,Low,2026-05-28,,7,Open
T001817,D006,Payroll Issue,Critical,2026-05-22,2026-05-23,1,Closed
T001818,D012,System Support,Critical,2024-12-03,2024-12-04,1,Closed
T001819,D010,System Support,High,2026-03-21,,3,Open
T001820,D010,Onboarding,High,2025-11-29,2025-12-08,3,Closed
T001821,D005,Vendor Request,High,2025-04-09,2025-04-11,3,Closed
T001822,D003,IT Access,Critical,2025-05-21,2025-05-24,1,Closed
T001823,D008,Payroll Issue,Low,2026-01-07,2026-01-11,7,Closed
T001824,D011,Payroll Issue,Medium,2026-02-26,2026-02-28,5,Closed
T001825,D008,Onboarding,Medium,2025-07-06,,5,In Progress
T001826,D008,System Support,High,2024-12-06,2024-12-09,3,Closed
T001827,D012,Vendor Request,Medium,2026-01-28,2026-01-30,5,Closed
T001828,D007,Payroll Issue,Low,2025-11-16,2025-11-19,7,Closed
T001829,D006,IT Access,Low,2026-05-19,2026-05-26,7,Closed
T001830,D001,Onboarding,Low,2026-02-28,,7,In Progress
T001831,D005,Vendor Request,Medium,2025-03-07,2025-03-11,5,Closed
T001832,D011,Onboarding,High,2025-11-29,2025-12-02,3,Closed
T001833,D001,Payroll Issue,Medium,2025-10-05,,5,Open
T001834,D005,Payroll Issue,Medium,2025-10-24,2025-10-25,5,Closed
T001835,D005,System Support,Medium,2026-02-22,,5,In Progress
T001836,D006,Onboarding,Medium,2024-08-11,2024-08-18,5,Closed
T001837,D004,IT Access,Medium,2026-03-17,2026-03-22,5,Closed
T001838,D002,IT Access,Medium,2025-07-04,2025-07-12,5,Closed
T001839,D011,IT Access,High,2026-02-07,,3,Open
T001840,D005,Vendor Request,Medium,2024-09-14,2024-09-17,5,Closed
T001841,D006,Benefits Question,Medium,2024-12-19,2024-12-21,5,Closed
T001842,D009,Onboarding,Critical,2025-04-11,2025-04-17,1,Closed
T001843,D002,Payroll Issue,Medium,2024-10-13,2024-10-18,5,Closed
T001844,D004,Payroll Issue,Critical,2025-11-14,2025-11-18,1,Closed
T001845,D012,Benefits Question,High,2026-05-16,,3,In Progress
T001846,D010,Vendor Request,Medium,2025-09-27,2025-09-30,5,Closed
T001847,D001,Onboarding,Medium,2025-01-21,2025-01-30,5,Closed
T001848,D005,Payroll Issue,High,2024-09-18,2024-09-21,3,Closed
T001849,D004,IT Access,High,2024-07-30,2024-08-03,3,Closed
T001850,D009,Onboarding,Critical,2026-03-09,,1,In Progress
T001851,D012,IT Access,Critical,2024-12-21,2024-12-29,1,Closed
T001852,D002,Payroll Issue,Critical,2024-07-09,2024-07-12,1,Closed
T001853,D011,Onboarding,High,2025-07-17,2025-07-25,3,Closed
T001854,D009,Vendor Request,Medium,2025-06-30,,5,Open
T001855,D006,System Support,High,2025-01-15,2025-01-19,3,Closed
T001856,D009,System Support,Critical,2025-04-23,,1,Open
T001857,D012,Vendor Request,Critical,2025-06-02,2025-06-09,1,Closed
T001858,D005,Onboarding,Critical,2024-06-08,2024-06-13,1,Closed
T001859,D011,IT Access,Medium,2026-02-12,2026-02-19,5,Closed
T001860,D004,Vendor Request,Medium,2024-07-15,2024-07-15,5,Closed
T001861,D007,Payroll Issue,High,2026-05-04,2026-05-06,3,Closed
T001862,D007,Vendor Request,Medium,2025-11-06,,5,In Progress
T001863,D006,Benefits Question,Low,2025-01-21,2025-01-22,7,Closed
T001864,D003,IT Access,High,2025-11-16,2025-11-22,3,Closed
T001865,D009,Benefits Question,Medium,2025-04-05,2025-04-07,5,Closed
T001866,D010,IT Access,Critical,2025-06-12,2025-06-18,1,Closed
T001867,D010,Benefits Question,Critical,2025-08-17,,1,In Progress
T001868,D008,Vendor Request,Critical,2024-11-04,2024-11-06,1,Closed
T001869,D007,Benefits Question,Critical,2025-04-18,2025-04-21,1,Closed
T001870,D006,Benefits Question,Critical,2025-05-21,2025-05-26,1,Closed
T001871,D001,Payroll Issue,Critical,2024-12-01,2024-12-05,1,Closed
T001872,D004,Benefits Question,Low,2025-12-28,2026-01-01,7,Closed
T001873,D006,IT Access,High,2025-01-15,2025-01-24,3,Closed
T001874,D009,Onboarding,Low,2025-09-26,2025-09-30,7,Closed
T001875,D004,IT Access,Low,2025-06-03,2025-06-06,7,Closed
T001876,D006,IT Access,Medium,2025-08-13,2025-08-20,5,Closed
T001877,D004,System Support,High,2025-02-18,2025-02-22,3,Closed
T001878,D005,Benefits Question,High,2025-01-22,2025-01-26,3,Closed
T001879,D004,System Support,Medium,2024-10-22,2024-10-27,5,Closed
T001880,D012,System Support,High,2026-04-16,2026-04-20,3,Closed
T001881,D001,Benefits Question,High,2025-08-24,2025-08-24,3,Closed
T001882,D006,Vendor Request,Critical,2024-07-11,2024-07-15,1,Closed
T001883,D010,System Support,Low,2025-12-10,2025-12-11,7,Closed
T001884,D008,System Support,Medium,2025-10-01,2025-10-03,5,Closed
T001885,D007,Payroll Issue,Medium,2026-02-06,2026-02-07,5,Closed
T001886,D012,System Support,Medium,2024-09-21,2024-09-25,5,Closed
T001887,D008,Payroll Issue,Critical,2024-12-25,2024-12-30,1,Closed
T001888,D012,Vendor Request,High,2024-12-29,2024-12-30,3,Closed
T001889,D002,Benefits Question,Medium,2025-03-08,2025-03-11,5,Closed
T001890,D007,System Support,Critical,2024-11-28,,1,In Progress
T001891,D004,Vendor Request,Critical,2026-01-15,,1,Open
T001892,D009,IT Access,High,2025-11-22,2025-11-25,3,Closed
T001893,D010,Payroll Issue,High,2024-10-07,,3,In Progress
T001894,D012,IT Access,Critical,2026-03-18,2026-03-23,1,Closed
T001895,D006,Payroll Issue,Critical,2025-09-18,,1,In Progress
T001896,D007,System Support,Critical,2025-02-24,2025-02-28,1,Closed
T001897,D012,Onboarding,High,2025-04-30,2025-05-06,3,Closed
T001898,D010,IT Access,Low,2026-04-16,2026-04-21,7,Closed
T001899,D003,Benefits Question,Critical,2025-03-12,2025-03-15,1,Closed
T001900,D007,Payroll Issue,Critical,2024-07-05,2024-07-09,1,Closed
T001901,D002,Onboarding,Critical,2025-02-17,2025-02-21,1,Closed
T001902,D008,IT Access,High,2025-11-10,2025-11-18,3,Closed
T001903,D008,System Support,High,2026-02-12,2026-02-17,3,Closed
T001904,D002,Payroll Issue,Low,2026-05-20,2026-05-22,7,Closed
T001905,D011,Onboarding,Medium,2025-07-30,2025-08-05,5,Closed
T001906,D012,Onboarding,Critical,2025-09-04,2025-09-09,1,Closed
T001907,D003,Payroll Issue,Low,2025-04-15,2025-04-18,7,Closed
T001908,D007,Benefits Question,Medium,2025-12-29,2026-01-02,5,Closed
T001909,D004,Benefits Question,Low,2025-04-29,2025-05-01,7,Closed
T001910,D008,IT Access,High,2025-08-03,2025-08-10,3,Closed
T001911,D001,Payroll Issue,High,2025-03-29,2025-04-06,3,Closed
T001912,D007,Vendor Request,Medium,2024-08-19,,5,In Progress
T001913,D002,Payroll Issue,Critical,2026-01-01,2026-01-03,1,Closed
T001914,D008,System Support,Low,2025-04-13,,7,In Progress
T001915,D007,Payroll Issue,Medium,2025-09-22,2025-09-26,5,Closed
T001916,D004,Benefits Question,Critical,2026-05-13,2026-05-13,1,Closed
T001917,D012,System Support,Critical,2025-06-28,2025-07-03,1,Closed
T001918,D003,Onboarding,High,2026-02-01,2026-02-06,3,Closed
T001919,D004,Onboarding,Critical,2025-01-19,,1,Open
T001920,D004,IT Access,Medium,2026-05-20,,5,In Progress
T001921,D002,Vendor Request,Medium,2025-12-07,2025-12-12,5,Closed
T001922,D009,Benefits Question,Critical,2024-06-26,2024-06-29,1,Closed
T001923,D008,Vendor Request,Low,2024-08-08,2024-08-11,7,Closed
T001924,D012,IT Access,High,2024-10-06,2024-10-13,3,Closed
T001925,D006,System Support,High,2024-12-04,2024-12-09,3,Closed
T001926,D007,Onboarding,Medium,2025-03-30,2025-04-06,5,Closed
T001927,D004,Payroll Issue,Critical,2025-11-26,2025-11-30,1,Closed
T001928,D008,Vendor Request,Medium,2025-07-11,2025-07-14,5,Closed
T001929,D012,Onboarding,Low,2024-08-29,2024-09-03,7,Closed
T001930,D012,IT Access,Medium,2024-10-22,2024-10-28,5,Closed
T001931,D005,System Support,High,2026-03-09,2026-03-11,3,Closed
T001932,D011,IT Access,Medium,2025-09-24,2025-10-01,5,Closed
T001933,D007,Onboarding,Low,2026-03-02,2026-03-06,7,Closed
T001934,D002,IT Access,High,2024-11-18,,3,Open
T001935,D008,Payroll Issue,High,2024-12-06,2024-12-07,3,Closed
T001936,D004,Onboarding,Low,2026-03-07,2026-03-11,7,Closed
T001937,D001,IT Access,Critical,2024-08-14,2024-08-19,1,Closed
T001938,D006,System Support,Critical,2024-08-15,2024-08-22,1,Closed
T001939,D004,Vendor Request,Low,2026-04-14,2026-04-16,7,Closed
T001940,D001,Benefits Question,Low,2025-06-04,,7,Open
T001941,D012,Payroll Issue,High,2026-02-02,,3,In Progress
T001942,D011,System Support,Critical,2026-04-02,,1,Open
T001943,D008,Vendor Request,Low,2026-04-29,2026-05-04,7,Closed
T001944,D002,Onboarding,Medium,2026-05-10,2026-05-17,5,Closed
T001945,D003,Vendor Request,High,2025-12-24,2025-12-27,3,Closed
T001946,D003,Payroll Issue,Low,2024-12-04,2024-12-07,7,Closed
T001947,D010,IT Access,Medium,2025-08-17,2025-08-26,5,Closed
T001948,D002,Onboarding,Critical,2024-10-27,2024-11-02,1,Closed
T001949,D002,System Support,Low,2024-09-19,2024-09-29,7,Closed
T001950,D011,Benefits Question,Medium,2025-07-12,2025-07-21,5,Closed
T001951,D008,Benefits Question,Medium,2026-02-27,2026-03-03,5,Closed
T001952,D004,System Support,Low,2024-08-16,,7,Open
T001953,D011,Onboarding,Medium,2025-05-16,2025-05-22,5,Closed
T001954,D012,IT Access,Low,2025-04-13,2025-04-22,7,Closed
T001955,D012,Benefits Question,Critical,2024-10-01,2024-10-02,1,Closed
T001956,D001,Onboarding,Low,2025-04-16,2025-04-21,7,Closed
T001957,D007,Payroll Issue,Medium,2024-11-16,2024-11-20,5,Closed
T001958,D006,Payroll Issue,Medium,2025-07-03,,5,Open
T001959,D002,IT Access,Critical,2026-01-12,2026-01-15,1,Closed
T001960,D001,Benefits Question,Medium,2025-10-21,2025-10-24,5,Closed
T001961,D011,System Support,Low,2025-11-10,2025-11-13,7,Closed
T001962,D004,IT Access,Medium,2024-07-22,,5,In Progress
T001963,D001,Vendor Request,Low,2024-11-19,2024-11-21,7,Closed
T001964,D006,Benefits Question,Medium,2024-06-06,2024-06-12,5,Closed
T001965,D010,Payroll Issue,Critical,2025-10-30,2025-10-31,1,Closed
T001966,D007,IT Access,Medium,2024-06-19,2024-06-24,5,Closed
T001967,D002,Benefits Question,High,2026-03-03,2026-03-04,3,Closed
T001968,D003,IT Access,Critical,2024-07-27,2024-08-04,1,Closed
T001969,D001,Vendor Request,Medium,2024-08-13,2024-08-17,5,Closed
T001970,D008,Payroll Issue,Low,2025-07-13,2025-07-15,7,Closed
T001971,D011,Benefits Question,High,2025-10-08,2025-10-09,3,Closed
T001972,D001,IT Access,Medium,2026-03-23,2026-03-31,5,Closed
T001973,D005,Onboarding,Critical,2026-04-22,2026-04-29,1,Closed
T001974,D012,Onboarding,Medium,2025-01-08,,5,In Progress
T001975,D002,Onboarding,High,2026-05-14,2026-05-22,3,Closed
T001976,D011,System Support,Medium,2024-07-29,2024-07-29,5,Closed
T001977,D006,Payroll Issue,High,2024-07-01,2024-07-04,3,Closed
T001978,D011,Vendor Request,Low,2025-02-07,2025-02-08,7,Closed
T001979,D006,IT Access,Critical,2025-02-02,,1,In Progress
T001980,D009,System Support,Medium,2024-07-19,2024-07-20,5,Closed
T001981,D009,Onboarding,Low,2025-08-04,2025-08-12,7,Closed
T001982,D001,Onboarding,Low,2025-05-21,2025-05-28,7,Closed
T001983,D004,System Support,Critical,2024-08-15,2024-08-19,1,Closed
T001984,D004,Onboarding,Low,2025-11-11,2025-11-16,7,Closed
T001985,D003,Benefits Question,Critical,2025-06-06,2025-06-09,1,Closed
T001986,D005,Payroll Issue,Medium,2026-05-27,2026-05-28,5,Closed
T001987,D007,Payroll Issue,Low,2025-01-21,2025-01-24,7,Closed
T001988,D004,System Support,Critical,2024-06-25,,1,In Progress
T001989,D012,Benefits Question,Medium,2025-02-24,2025-02-27,5,Closed
T001990,D005,Benefits Question,Low,2024-07-20,2024-07-22,7,Closed
T001991,D009,Vendor Request,High,2026-03-03,2026-03-09,3,Closed
T001992,D001,Payroll Issue,High,2024-09-06,2024-09-08,3,Closed
T001993,D006,Payroll Issue,Medium,2024-06-09,2024-06-14,5,Closed
T001994,D009,IT Access,Medium,2025-01-15,2025-01-20,5,Closed
T001995,D010,Vendor Request,High,2026-02-18,2026-02-21,3,Closed
T001996,D003,Vendor Request,Low,2025-03-15,2025-03-18,7,Closed
T001997,D002,Vendor Request,Low,2024-07-20,2024-07-27,7,Closed
T001998,D004,IT Access,Medium,2025-02-12,2025-02-17,5,Closed
T001999,D003,IT Access,Medium,2025-05-21,,5,Open
T002000,D009,Payroll Issue,Medium,2025-08-09,2025-08-11,5,Closed
T002001,D009,IT Access,Critical,2026-02-20,2026-02-28,1,Closed
T002002,D005,Payroll Issue,Medium,2024-10-26,2024-10-31,5,Closed
T002003,D004,Vendor Request,Medium,2025-09-09,2025-09-12,5,Closed
T002004,D010,Payroll Issue,High,2024-12-16,2024-12-21,3,Closed
T002005,D005,Onboarding,Critical,2024-08-07,2024-08-14,1,Closed
T002006,D005,Vendor Request,Low,2026-01-22,,7,In Progress
T002007,D006,Vendor Request,Critical,2024-09-03,,1,In Progress
T002008,D003,Vendor Request,Critical,2025-06-17,2025-06-20,1,Closed
T002009,D007,Onboarding,Critical,2026-01-02,2026-01-07,1,Closed
T002010,D008,IT Access,Critical,2025-01-11,2025-01-18,1,Closed
T002011,D002,Benefits Question,Medium,2025-04-27,2025-04-29,5,Closed
T002012,D009,System Support,Medium,2025-01-31,2025-02-02,5,Closed
T002013,D005,Vendor Request,Critical,2025-10-28,2025-11-04,1,Closed
T002014,D005,Vendor Request,High,2026-03-29,2026-04-01,3,Closed
T002015,D007,Onboarding,Critical,2025-04-21,2025-04-23,1,Closed
T002016,D006,Payroll Issue,Critical,2025-11-20,2025-11-25,1,Closed
T002017,D004,Payroll Issue,Medium,2026-03-03,2026-03-04,5,Closed
T002018,D001,IT Access,High,2025-08-06,2025-08-13,3,Closed
T002019,D007,Vendor Request,Critical,2024-10-03,2024-10-05,1,Closed
T002020,D012,Benefits Question,Critical,2025-12-29,2026-01-01,1,Closed
T002021,D008,Benefits Question,Low,2024-07-09,,7,In Progress
T002022,D007,IT Access,Low,2024-07-10,2024-07-18,7,Closed
T002023,D010,Payroll Issue,Medium,2026-04-14,2026-04-16,5,Closed
