payroll_id,employee_id,pay_period,base_pay,overtime_pay,bonus_pay,total_compensation,pay_year,pay_month,pay_month_name,pay_year_month,overtime_flag
P006845,E0286,2024-05-01,5272.5,369.7,0,5642.2,2024,5,May,2024-05,1
P006846,E0286,2024-06-01,5272.5,96.98,250,5619.48,2024,6,Jun,2024-06,1
P006847,E0286,2024-07-01,5272.5,28.18,500,5800.68,2024,7,Jul,2024-07,1
P006848,E0286,2024-08-01,5272.5,53.71,0,5326.21,2024,8,Aug,2024-08,1
P006849,E0286,2024-09-01,5272.5,188.13,500,5960.63,2024,9,Sep,2024-09,1
P006850,E0286,2024-10-01,5272.5,101.19,0,5373.69,2024,10,Oct,2024-10,1
P006851,E0286,2024-11-01,5272.5,167.33,0,5439.83,2024,11,Nov,2024-11,1
P006852,E0286,2024-12-01,5272.5,320.45,250,5842.95,2024,12,Dec,2024-12,1
P006853,E0286,2025-01-01,5272.5,42.54,0,5315.04,2025,1,Jan,2025-01,1
P006854,E0286,2025-02-01,5272.5,93.6,0,5366.1,2025,2,Feb,2025-02,1
P006855,E0286,2025-03-01,5272.5,246.37,0,5518.87,2025,3,Mar,2025-03,1
P006856,E0286,2025-04-01,5272.5,240.97,0,5513.47,2025,4,Apr,2025-04,1
P006857,E0286,2025-05-01,5272.5,235.5,0,5508.0,2025,5,May,2025-05,1
P006858,E0286,2025-06-01,5272.5,83.32,0,5355.82,2025,6,Jun,2025-06,1
P006859,E0286,2025-07-01,5272.5,200.05,0,5472.55,2025,7,Jul,2025-07,1
P006860,E0286,2025-08-01,5272.5,191.15,0,5463.65,2025,8,Aug,2025-08,1
P006861,E0286,2025-09-01,5272.5,137.67,0,5410.17,2025,9,Sep,2025-09,1
P006862,E0286,2025-10-01,5272.5,688.06,0,5960.56,2025,10,Oct,2025-10,1
P006863,E0286,2025-11-01,5272.5,175.76,1000,6448.26,2025,11,Nov,2025-11,1
P006864,E0286,2025-12-01,5272.5,136.53,0,5409.03,2025,12,Dec,2025-12,1
P006865,E0287,2024-01-01,5988.5,323.31,250,6561.81,2024,1,Jan,2024-01,1
P006866,E0287,2024-02-01,5988.5,291.56,0,6280.06,2024,2,Feb,2024-02,1
P006867,E0287,2024-03-01,5988.5,270.65,0,6259.15,2024,3,Mar,2024-03,1
P006868,E0287,2024-04-01,5988.5,96.86,0,6085.36,2024,4,Apr,2024-04,1
P006869,E0287,2024-05-01,5988.5,274.1,0,6262.6,2024,5,May,2024-05,1
P006870,E0287,2024-06-01,5988.5,277.29,0,6265.79,2024,6,Jun,2024-06,1
P006871,E0287,2024-07-01,5988.5,312.51,0,6301.01,2024,7,Jul,2024-07,1
P006872,E0287,2024-08-01,5988.5,450.37,0,6438.87,2024,8,Aug,2024-08,1
P006873,E0287,2024-09-01,5988.5,294.68,0,6283.18,2024,9,Sep,2024-09,1
P006874,E0287,2024-10-01,5988.5,174.91,250,6413.41,2024,10,Oct,2024-10,1
P006875,E0287,2024-11-01,5988.5,193.79,0,6182.29,2024,11,Nov,2024-11,1
P006876,E0287,2024-12-01,5988.5,28.93,0,6017.43,2024,12,Dec,2024-12,1
P006877,E0287,2025-01-01,5988.5,161.55,0,6150.05,2025,1,Jan,2025-01,1
P006878,E0287,2025-02-01,5988.5,363.89,0,6352.39,2025,2,Feb,2025-02,1
P006879,E0287,2025-03-01,5988.5,277.6,0,6266.1,2025,3,Mar,2025-03,1
P006880,E0287,2025-04-01,5988.5,75.41,0,6063.91,2025,4,Apr,2025-04,1
P006881,E0287,2025-05-01,5988.5,199.64,0,6188.14,2025,5,May,2025-05,1
P006882,E0287,2025-06-01,5988.5,208.26,0,6196.76,2025,6,Jun,2025-06,1
P006883,E0287,2025-07-01,5988.5,225.85,0,6214.35,2025,7,Jul,2025-07,1
P006884,E0287,2025-08-01,5988.5,375.31,0,6363.81,2025,8,Aug,2025-08,1
P006885,E0287,2025-09-01,5988.5,555.05,500,7043.55,2025,9,Sep,2025-09,1
P006886,E0287,2025-10-01,5988.5,36.27,0,6024.77,2025,10,Oct,2025-10,1
P006887,E0287,2025-11-01,5988.5,339.61,0,6328.11,2025,11,Nov,2025-11,1
P006888,E0287,2025-12-01,5988.5,136.08,500,6624.58,2025,12,Dec,2025-12,1
P006889,E0288,2024-01-01,10879.92,143.1,0,11023.02,2024,1,Jan,2024-01,1
P006890,E0288,2024-02-01,10879.92,116.9,250,11246.81,2024,2,Feb,2024-02,1
P006891,E0288,2024-03-01,10879.92,39.73,0,10919.65,2024,3,Mar,2024-03,1
P006892,E0288,2024-04-01,10879.92,66.11,0,10946.03,2024,4,Apr,2024-04,1
P006893,E0288,2024-05-01,10879.92,208.41,0,11088.32,2024,5,May,2024-05,1
P006894,E0288,2024-06-01,10879.92,273.53,0,11153.44,2024,6,Jun,2024-06,1
P006895,E0288,2024-07-01,10879.92,686.99,0,11566.9,2024,7,Jul,2024-07,1
P006896,E0288,2024-08-01,10879.92,140.29,0,11020.21,2024,8,Aug,2024-08,1
P006897,E0288,2024-09-01,10879.92,37.14,0,10917.06,2024,9,Sep,2024-09,1
P006898,E0288,2024-10-01,10879.92,100.27,0,10980.19,2024,10,Oct,2024-10,1
P006899,E0288,2024-11-01,10879.92,110.63,0,10990.55,2024,11,Nov,2024-11,1
P006900,E0288,2024-12-01,10879.92,362.43,500,11742.34,2024,12,Dec,2024-12,1
P006901,E0288,2025-01-01,10879.92,267.89,1000,12147.8,2025,1,Jan,2025-01,1
P006902,E0288,2025-02-01,10879.92,472.71,0,11352.63,2025,2,Feb,2025-02,1
P006903,E0288,2025-03-01,10879.92,301.32,250,11431.24,2025,3,Mar,2025-03,1
P006904,E0288,2025-04-01,10879.92,220.2,0,11100.12,2025,4,Apr,2025-04,1
P006905,E0288,2025-05-01,10879.92,119.29,250,11249.2,2025,5,May,2025-05,1
P006906,E0288,2025-06-01,10879.92,43.88,0,10923.8,2025,6,Jun,2025-06,1
P006907,E0288,2025-07-01,10879.92,322.58,0,11202.5,2025,7,Jul,2025-07,1
P006908,E0288,2025-08-01,10879.92,28.23,0,10908.15,2025,8,Aug,2025-08,1
P006909,E0288,2025-09-01,10879.92,269.32,0,11149.24,2025,9,Sep,2025-09,1
P006910,E0288,2025-10-01,10879.92,200.59,0,11080.5,2025,10,Oct,2025-10,1
P006911,E0288,2025-11-01,10879.92,240.27,0,11120.19,2025,11,Nov,2025-11,1
P006912,E0288,2025-12-01,10879.92,103.34,0,10983.26,2025,12,Dec,2025-12,1
P006913,E0289,2024-01-01,4012.17,547.18,250,4809.35,2024,1,Jan,2024-01,1
P006914,E0289,2024-02-01,4012.17,174.41,0,4186.57,2024,2,Feb,2024-02,1
P006915,E0289,2024-03-01,4012.17,197.93,0,4210.1,2024,3,Mar,2024-03,1
P006916,E0289,2024-04-01,4012.17,2032.96,0,6045.13,2024,4,Apr,2024-04,1
P006917,E0289,2024-05-01,4012.17,787.84,0,4800.01,2024,5,May,2024-05,1
P006918,E0289,2024-06-01,4012.17,1602.75,0,5614.92,2024,6,Jun,2024-06,1
P006919,E0289,2024-07-01,4012.17,337.18,0,4349.35,2024,7,Jul,2024-07,1
P006920,E0289,2024-08-01,4012.17,204.8,1000,5216.97,2024,8,Aug,2024-08,1
P006921,E0289,2024-09-01,4012.17,164.33,1000,5176.5,2024,9,Sep,2024-09,1
P006922,E0289,2024-10-01,4012.17,717.18,0,4729.35,2024,10,Oct,2024-10,1
P006923,E0289,2024-11-01,4012.17,594.53,0,4606.7,2024,11,Nov,2024-11,1
P006924,E0289,2024-12-01,4012.17,361.0,0,4373.17,2024,12,Dec,2024-12,1
P006925,E0289,2025-01-01,4012.17,405.12,0,4417.28,2025,1,Jan,2025-01,1
P006926,E0289,2025-02-01,4012.17,300.65,0,4312.82,2025,2,Feb,2025-02,1
P006927,E0289,2025-03-01,4012.17,479.85,0,4492.02,2025,3,Mar,2025-03,1
P006928,E0289,2025-04-01,4012.17,747.9,0,4760.06,2025,4,Apr,2025-04,1
P006929,E0289,2025-05-01,4012.17,955.85,0,4968.02,2025,5,May,2025-05,1
P006930,E0289,2025-06-01,4012.17,1189.74,0,5201.9,2025,6,Jun,2025-06,1
P006931,E0289,2025-07-01,4012.17,1385.8,0,5397.97,2025,7,Jul,2025-07,1
P006932,E0289,2025-08-01,4012.17,482.9,0,4495.07,2025,8,Aug,2025-08,1
P006933,E0289,2025-09-01,4012.17,524.48,0,4536.64,2025,9,Sep,2025-09,1
P006934,E0289,2025-10-01,4012.17,184.39,0,4196.56,2025,10,Oct,2025-10,1
P006935,E0289,2025-11-01,4012.17,493.66,0,4505.83,2025,11,Nov,2025-11,1
P006936,E0289,2025-12-01,4012.17,756.53,0,4768.69,2025,12,Dec,2025-12,1
P006937,E0290,2024-01-01,6648.92,247.39,0,6896.31,2024,1,Jan,2024-01,1
P006938,E0290,2024-02-01,6648.92,206.62,0,6855.53,2024,2,Feb,2024-02,1
P006939,E0290,2024-03-01,6648.92,143.7,0,6792.61,2024,3,Mar,2024-03,1
P006940,E0290,2024-04-01,6648.92,554.59,0,7203.51,2024,4,Apr,2024-04,1
P006941,E0290,2024-05-01,6648.92,258.94,250,7157.86,2024,5,May,2024-05,1
P006942,E0290,2024-06-01,6648.92,317.12,0,6966.03,2024,6,Jun,2024-06,1
P006943,E0290,2024-07-01,6648.92,266.68,0,6915.6,2024,7,Jul,2024-07,1
P006944,E0290,2024-08-01,6648.92,283.63,500,7432.54,2024,8,Aug,2024-08,1
P006945,E0290,2024-09-01,6648.92,205.25,500,7354.17,2024,9,Sep,2024-09,1
P006946,E0290,2024-10-01,6648.92,116.84,0,6765.76,2024,10,Oct,2024-10,1
P006947,E0290,2024-11-01,6648.92,84.79,1000,7733.71,2024,11,Nov,2024-11,1
P006948,E0290,2024-12-01,6648.92,539.8,0,7188.71,2024,12,Dec,2024-12,1
P006949,E0290,2025-01-01,6648.92,335.76,250,7234.68,2025,1,Jan,2025-01,1
P006950,E0290,2025-02-01,6648.92,556.65,0,7205.57,2025,2,Feb,2025-02,1
P006951,E0290,2025-03-01,6648.92,83.26,0,6732.18,2025,3,Mar,2025-03,1
P006952,E0290,2025-04-01,6648.92,216.42,0,6865.34,2025,4,Apr,2025-04,1
P006953,E0290,2025-05-01,6648.92,108.71,0,6757.63,2025,5,May,2025-05,1
P006954,E0290,2025-06-01,6648.92,204.87,250,7103.79,2025,6,Jun,2025-06,1
P006955,E0290,2025-07-01,6648.92,740.03,0,7388.95,2025,7,Jul,2025-07,1
P006956,E0290,2025-08-01,6648.92,47.42,0,6696.34,2025,8,Aug,2025-08,1
P006957,E0290,2025-09-01,6648.92,231.05,0,6879.97,2025,9,Sep,2025-09,1
P006958,E0290,2025-10-01,6648.92,259.92,500,7408.83,2025,10,Oct,2025-10,1
P006959,E0290,2025-11-01,6648.92,230.83,0,6879.74,2025,11,Nov,2025-11,1
P006960,E0290,2025-12-01,6648.92,271.94,0,6920.85,2025,12,Dec,2025-12,1
P006961,E0291,2024-01-01,6658.58,214.82,0,6873.4,2024,1,Jan,2024-01,1
P006962,E0291,2024-02-01,6658.58,152.31,0,6810.9,2024,2,Feb,2024-02,1
P006963,E0291,2024-03-01,6658.58,182.06,0,6840.65,2024,3,Mar,2024-03,1
P006964,E0291,2024-04-01,6658.58,218.85,0,6877.43,2024,4,Apr,2024-04,1
P006965,E0291,2024-05-01,6658.58,119.75,250,7028.34,2024,5,May,2024-05,1
P006966,E0291,2024-06-01,6658.58,109.42,0,6768.01,2024,6,Jun,2024-06,1
P006967,E0291,2024-07-01,6658.58,686.35,500,7844.93,2024,7,Jul,2024-07,1
P006968,E0291,2024-08-01,6658.58,156.63,0,6815.21,2024,8,Aug,2024-08,1
P006969,E0291,2024-09-01,6658.58,126.83,500,7285.41,2024,9,Sep,2024-09,1
P006970,E0291,2024-10-01,6658.58,244.82,0,6903.4,2024,10,Oct,2024-10,1
P006971,E0291,2024-11-01,6658.58,504.34,250,7412.92,2024,11,Nov,2024-11,1
P006972,E0291,2024-12-01,6658.58,217.2,0,6875.78,2024,12,Dec,2024-12,1
P006973,E0291,2025-01-01,6658.58,282.15,0,6940.74,2025,1,Jan,2025-01,1
P006974,E0291,2025-02-01,6658.58,180.28,0,6838.87,2025,2,Feb,2025-02,1
P006975,E0291,2025-03-01,6658.58,121.65,0,6780.23,2025,3,Mar,2025-03,1
P006976,E0291,2025-04-01,6658.58,167.24,500,7325.83,2025,4,Apr,2025-04,1
P006977,E0291,2025-05-01,6658.58,221.15,0,6879.73,2025,5,May,2025-05,1
P006978,E0291,2025-06-01,6658.58,23.83,0,6682.41,2025,6,Jun,2025-06,1
P006979,E0291,2025-07-01,6658.58,277.84,0,6936.43,2025,7,Jul,2025-07,1
P006980,E0291,2025-08-01,6658.58,37.35,250,6945.94,2025,8,Aug,2025-08,1
P006981,E0291,2025-09-01,6658.58,40.27,500,7198.85,2025,9,Sep,2025-09,1
P006982,E0291,2025-10-01,6658.58,215.58,250,7124.16,2025,10,Oct,2025-10,1
P006983,E0291,2025-11-01,6658.58,49.75,500,7208.34,2025,11,Nov,2025-11,1
P006984,E0291,2025-12-01,6658.58,60.29,0,6718.87,2025,12,Dec,2025-12,1
P006985,E0292,2024-01-01,6083.0,266.35,250,6599.35,2024,1,Jan,2024-01,1
P006986,E0292,2024-02-01,6083.0,551.6,0,6634.6,2024,2,Feb,2024-02,1
P006987,E0292,2024-03-01,6083.0,511.62,0,6594.62,2024,3,Mar,2024-03,1
P006988,E0292,2024-04-01,6083.0,49.83,500,6632.83,2024,4,Apr,2024-04,1
P006989,E0292,2024-05-01,6083.0,168.5,250,6501.5,2024,5,May,2024-05,1
P006990,E0292,2024-06-01,6083.0,143.83,500,6726.83,2024,6,Jun,2024-06,1
P006991,E0292,2024-07-01,6083.0,213.88,0,6296.88,2024,7,Jul,2024-07,1
P006992,E0292,2024-08-01,6083.0,140.14,0,6223.14,2024,8,Aug,2024-08,1
P006993,E0292,2024-09-01,6083.0,793.56,0,6876.56,2024,9,Sep,2024-09,1
P006994,E0292,2024-10-01,6083.0,11.76,250,6344.76,2024,10,Oct,2024-10,1
P006995,E0292,2024-11-01,6083.0,212.04,250,6545.04,2024,11,Nov,2024-11,1
P006996,E0292,2024-12-01,6083.0,403.7,0,6486.7,2024,12,Dec,2024-12,1
P006997,E0292,2025-01-01,6083.0,209.38,0,6292.38,2025,1,Jan,2025-01,1
P006998,E0292,2025-02-01,6083.0,322.82,0,6405.82,2025,2,Feb,2025-02,1
P006999,E0292,2025-03-01,6083.0,195.18,0,6278.18,2025,3,Mar,2025-03,1
P007000,E0292,2025-04-01,6083.0,314.09,250,6647.09,2025,4,Apr,2025-04,1
P007001,E0292,2025-05-01,6083.0,192.43,0,6275.43,2025,5,May,2025-05,1
P007002,E0292,2025-06-01,6083.0,408.11,0,6491.11,2025,6,Jun,2025-06,1
P007003,E0292,2025-07-01,6083.0,248.48,500,6831.48,2025,7,Jul,2025-07,1
P007004,E0292,2025-08-01,6083.0,691.17,500,7274.17,2025,8,Aug,2025-08,1
P007005,E0292,2025-09-01,6083.0,846.67,500,7429.67,2025,9,Sep,2025-09,1
P007006,E0292,2025-10-01,6083.0,86.32,0,6169.32,2025,10,Oct,2025-10,1
P007007,E0292,2025-11-01,6083.0,375.46,0,6458.46,2025,11,Nov,2025-11,1
P007008,E0292,2025-12-01,6083.0,88.26,250,6421.26,2025,12,Dec,2025-12,1
P007009,E0293,2024-01-01,6490.0,165.56,0,6655.56,2024,1,Jan,2024-01,1
P007010,E0293,2024-02-01,6490.0,65.66,0,6555.66,2024,2,Feb,2024-02,1
P007011,E0293,2024-03-01,6490.0,96.27,250,6836.27,2024,3,Mar,2024-03,1
P007012,E0293,2024-04-01,6490.0,617.15,0,7107.15,2024,4,Apr,2024-04,1
P007013,E0293,2024-05-01,6490.0,164.1,0,6654.1,2024,5,May,2024-05,1
P007014,E0293,2024-06-01,6490.0,296.03,0,6786.03,2024,6,Jun,2024-06,1
P007015,E0293,2024-07-01,6490.0,12.09,0,6502.09,2024,7,Jul,2024-07,1
P007016,E0293,2024-08-01,6490.0,113.87,0,6603.87,2024,8,Aug,2024-08,1
P007017,E0293,2024-09-01,6490.0,121.96,0,6611.96,2024,9,Sep,2024-09,1
P007018,E0293,2024-10-01,6490.0,298.28,0,6788.28,2024,10,Oct,2024-10,1
P007019,E0293,2024-11-01,6490.0,301.8,0,6791.8,2024,11,Nov,2024-11,1
P007020,E0293,2024-12-01,6490.0,158.5,0,6648.5,2024,12,Dec,2024-12,1
P007021,E0293,2025-01-01,6490.0,202.39,0,6692.39,2025,1,Jan,2025-01,1
P007022,E0293,2025-02-01,6490.0,333.32,0,6823.32,2025,2,Feb,2025-02,1
P007023,E0293,2025-03-01,6490.0,56.25,0,6546.25,2025,3,Mar,2025-03,1
P007024,E0293,2025-04-01,6490.0,182.39,500,7172.39,2025,4,Apr,2025-04,1
P007025,E0293,2025-05-01,6490.0,21.73,250,6761.73,2025,5,May,2025-05,1
P007026,E0293,2025-06-01,6490.0,258.56,0,6748.56,2025,6,Jun,2025-06,1
P007027,E0293,2025-07-01,6490.0,210.78,0,6700.78,2025,7,Jul,2025-07,1
P007028,E0293,2025-08-01,6490.0,114.38,0,6604.38,2025,8,Aug,2025-08,1
P007029,E0293,2025-09-01,6490.0,354.54,0,6844.54,2025,9,Sep,2025-09,1
P007030,E0293,2025-10-01,6490.0,491.56,0,6981.56,2025,10,Oct,2025-10,1
P007031,E0293,2025-11-01,6490.0,526.49,1000,8016.49,2025,11,Nov,2025-11,1
P007032,E0293,2025-12-01,6490.0,154.57,0,6644.57,2025,12,Dec,2025-12,1
P007033,E0294,2024-01-01,4153.42,134.24,0,4287.66,2024,1,Jan,2024-01,1
P007034,E0294,2024-02-01,4153.42,213.04,500,4866.45,2024,2,Feb,2024-02,1
P007035,E0294,2024-03-01,4153.42,214.69,0,4368.1,2024,3,Mar,2024-03,1
P007036,E0294,2024-04-01,4153.42,474.42,250,4877.83,2024,4,Apr,2024-04,1
P007037,E0294,2024-05-01,4153.42,361.6,0,4515.02,2024,5,May,2024-05,1
P007038,E0294,2024-06-01,4153.42,56.81,0,4210.22,2024,6,Jun,2024-06,1
P007039,E0294,2024-07-01,4153.42,481.54,0,4634.96,2024,7,Jul,2024-07,1
P007040,E0294,2024-08-01,4153.42,126.59,0,4280.0,2024,8,Aug,2024-08,1
P007041,E0294,2024-09-01,4153.42,483.39,0,4636.8,2024,9,Sep,2024-09,1
P007042,E0294,2024-10-01,4153.42,996.47,500,5649.88,2024,10,Oct,2024-10,1
P007043,E0294,2024-11-01,4153.42,117.3,0,4270.72,2024,11,Nov,2024-11,1
P007044,E0294,2024-12-01,4153.42,419.28,0,4572.7,2024,12,Dec,2024-12,1
P007045,E0294,2025-01-01,4153.42,70.8,0,4224.22,2025,1,Jan,2025-01,1
P007046,E0294,2025-02-01,4153.42,802.28,0,4955.69,2025,2,Feb,2025-02,1
P007047,E0294,2025-03-01,4153.42,678.82,0,4832.24,2025,3,Mar,2025-03,1
P007048,E0294,2025-04-01,4153.42,579.54,0,4732.96,2025,4,Apr,2025-04,1
P007049,E0294,2025-05-01,4153.42,976.67,0,5130.08,2025,5,May,2025-05,1
P007050,E0294,2025-06-01,4153.42,914.15,0,5067.57,2025,6,Jun,2025-06,1
P007051,E0294,2025-07-01,4153.42,125.74,0,4279.15,2025,7,Jul,2025-07,1
P007052,E0294,2025-08-01,4153.42,221.63,250,4625.05,2025,8,Aug,2025-08,1
P007053,E0294,2025-09-01,4153.42,571.82,0,4725.24,2025,9,Sep,2025-09,1
P007054,E0294,2025-10-01,4153.42,323.95,500,4977.37,2025,10,Oct,2025-10,1
P007055,E0294,2025-11-01,4153.42,476.07,0,4629.48,2025,11,Nov,2025-11,1
P007056,E0294,2025-12-01,4153.42,294.91,0,4448.32,2025,12,Dec,2025-12,1
P007057,E0295,2024-01-01,3537.33,122.82,0,3660.16,2024,1,Jan,2024-01,1
P007058,E0295,2024-02-01,3537.33,70.63,0,3607.96,2024,2,Feb,2024-02,1
P007059,E0295,2024-03-01,3537.33,6.85,0,3544.18,2024,3,Mar,2024-03,1
P007060,E0295,2024-04-01,3537.33,182.45,0,3719.78,2024,4,Apr,2024-04,1
P007061,E0295,2024-05-01,3537.33,113.42,500,4150.75,2024,5,May,2024-05,1
P007062,E0295,2024-06-01,3537.33,107.04,0,3644.37,2024,6,Jun,2024-06,1
P007063,E0295,2024-07-01,3537.33,181.48,0,3718.81,2024,7,Jul,2024-07,1
P007064,E0295,2024-08-01,3537.33,327.31,0,3864.64,2024,8,Aug,2024-08,1
P007065,E0295,2024-09-01,3537.33,397.17,0,3934.5,2024,9,Sep,2024-09,1
P007066,E0295,2024-10-01,3537.33,67.31,0,3604.64,2024,10,Oct,2024-10,1
P007067,E0295,2024-11-01,3537.33,254.82,0,3792.15,2024,11,Nov,2024-11,1
P007068,E0295,2024-12-01,3537.33,334.98,0,3872.31,2024,12,Dec,2024-12,1
P007069,E0295,2025-01-01,3537.33,25.46,0,3562.8,2025,1,Jan,2025-01,1
P007070,E0295,2025-02-01,3537.33,309.73,0,3847.07,2025,2,Feb,2025-02,1
P007071,E0295,2025-03-01,3537.33,314.8,1000,4852.13,2025,3,Mar,2025-03,1
P007072,E0295,2025-04-01,3537.33,351.73,0,3889.06,2025,4,Apr,2025-04,1
P007073,E0295,2025-05-01,3537.33,240.53,0,3777.87,2025,5,May,2025-05,1
P007074,E0295,2025-06-01,3537.33,422.99,0,3960.32,2025,6,Jun,2025-06,1
P007075,E0295,2025-07-01,3537.33,268.12,0,3805.46,2025,7,Jul,2025-07,1
P007076,E0295,2025-08-01,3537.33,341.16,0,3878.49,2025,8,Aug,2025-08,1
P007077,E0295,2025-09-01,3537.33,273.91,0,3811.24,2025,9,Sep,2025-09,1
P007078,E0295,2025-10-01,3537.33,38.39,0,3575.73,2025,10,Oct,2025-10,1
P007079,E0295,2025-11-01,3537.33,151.31,0,3688.65,2025,11,Nov,2025-11,1
P007080,E0295,2025-12-01,3537.33,268.44,0,3805.78,2025,12,Dec,2025-12,1
P007081,E0296,2024-01-01,4113.5,1090.68,500,5704.18,2024,1,Jan,2024-01,1
P007082,E0296,2024-02-01,4113.5,132.77,0,4246.27,2024,2,Feb,2024-02,1
P007083,E0296,2024-03-01,4113.5,261.54,0,4375.04,2024,3,Mar,2024-03,1
P007084,E0296,2024-04-01,4113.5,454.18,0,4567.68,2024,4,Apr,2024-04,1
P007085,E0296,2024-05-01,4113.5,357.1,0,4470.6,2024,5,May,2024-05,1
P007086,E0296,2024-06-01,4113.5,708.9,250,5072.4,2024,6,Jun,2024-06,1
P007087,E0296,2024-07-01,4113.5,1052.07,0,5165.57,2024,7,Jul,2024-07,1
P007088,E0296,2024-08-01,4113.5,80.28,0,4193.78,2024,8,Aug,2024-08,1
P007089,E0296,2024-09-01,4113.5,352.1,0,4465.6,2024,9,Sep,2024-09,1
P007090,E0296,2024-10-01,4113.5,270.27,0,4383.77,2024,10,Oct,2024-10,1
P007091,E0296,2024-11-01,4113.5,1105.72,0,5219.22,2024,11,Nov,2024-11,1
P007092,E0296,2024-12-01,4113.5,300.54,0,4414.04,2024,12,Dec,2024-12,1
P007093,E0296,2025-01-01,4113.5,221.32,0,4334.82,2025,1,Jan,2025-01,1
P007094,E0296,2025-02-01,4113.5,1711.78,1000,6825.28,2025,2,Feb,2025-02,1
P007095,E0296,2025-03-01,4113.5,641.34,0,4754.84,2025,3,Mar,2025-03,1
P007096,E0296,2025-04-01,4113.5,251.71,0,4365.21,2025,4,Apr,2025-04,1
P007097,E0296,2025-05-01,4113.5,186.74,0,4300.24,2025,5,May,2025-05,1
P007098,E0296,2025-06-01,4113.5,1174.97,250,5538.47,2025,6,Jun,2025-06,1
P007099,E0296,2025-07-01,4113.5,654.27,0,4767.77,2025,7,Jul,2025-07,1
P007100,E0296,2025-08-01,4113.5,712.43,0,4825.93,2025,8,Aug,2025-08,1
P007101,E0296,2025-09-01,4113.5,1085.98,0,5199.48,2025,9,Sep,2025-09,1
P007102,E0296,2025-10-01,4113.5,525.23,250,4888.73,2025,10,Oct,2025-10,1
P007103,E0296,2025-11-01,4113.5,212.23,0,4325.73,2025,11,Nov,2025-11,1
P007104,E0296,2025-12-01,4113.5,62.45,0,4175.95,2025,12,Dec,2025-12,1
P007105,E0297,2024-01-01,3820.75,80.76,0,3901.51,2024,1,Jan,2024-01,1
P007106,E0297,2024-02-01,3820.75,325.17,0,4145.92,2024,2,Feb,2024-02,1
P007107,E0297,2024-03-01,3820.75,136.55,250,4207.3,2024,3,Mar,2024-03,1
P007108,E0297,2024-04-01,3820.75,650.82,0,4471.57,2024,4,Apr,2024-04,1
P007109,E0297,2024-05-01,3820.75,752.46,250,4823.21,2024,5,May,2024-05,1
P007110,E0297,2024-06-01,3820.75,274.02,0,4094.77,2024,6,Jun,2024-06,1
P007111,E0297,2024-07-01,3820.75,288.21,0,4108.96,2024,7,Jul,2024-07,1
P007112,E0297,2024-08-01,3820.75,186.97,0,4007.72,2024,8,Aug,2024-08,1
P007113,E0297,2024-09-01,3820.75,159.87,0,3980.62,2024,9,Sep,2024-09,1
P007114,E0297,2024-10-01,3820.75,481.43,0,4302.18,2024,10,Oct,2024-10,1
P007115,E0297,2024-11-01,3820.75,33.44,0,3854.19,2024,11,Nov,2024-11,1
P007116,E0297,2024-12-01,3820.75,510.31,0,4331.06,2024,12,Dec,2024-12,1
P007117,E0297,2025-01-01,3820.75,406.8,0,4227.55,2025,1,Jan,2025-01,1
P007118,E0297,2025-02-01,3820.75,157.51,0,3978.26,2025,2,Feb,2025-02,1
P007119,E0297,2025-03-01,3820.75,62.77,0,3883.52,2025,3,Mar,2025-03,1
P007120,E0297,2025-04-01,3820.75,300.2,0,4120.95,2025,4,Apr,2025-04,1
P007121,E0297,2025-05-01,3820.75,435.04,0,4255.79,2025,5,May,2025-05,1
P007122,E0297,2025-06-01,3820.75,439.63,0,4260.38,2025,6,Jun,2025-06,1
P007123,E0297,2025-07-01,3820.75,414.62,0,4235.37,2025,7,Jul,2025-07,1
P007124,E0297,2025-08-01,3820.75,479.0,0,4299.75,2025,8,Aug,2025-08,1
P007125,E0297,2025-09-01,3820.75,219.44,0,4040.19,2025,9,Sep,2025-09,1
P007126,E0297,2025-10-01,3820.75,232.05,250,4302.8,2025,10,Oct,2025-10,1
P007127,E0297,2025-11-01,3820.75,163.59,0,3984.34,2025,11,Nov,2025-11,1
P007128,E0297,2025-12-01,3820.75,504.14,0,4324.89,2025,12,Dec,2025-12,1
P007129,E0298,2024-01-01,9510.58,168.05,0,9678.64,2024,1,Jan,2024-01,1
P007130,E0298,2024-02-01,9510.58,130.68,0,9641.27,2024,2,Feb,2024-02,1
P007131,E0298,2024-03-01,9510.58,20.51,0,9531.1,2024,3,Mar,2024-03,1
P007132,E0298,2024-04-01,9510.58,93.55,0,9604.14,2024,4,Apr,2024-04,1
P007133,E0298,2024-05-01,9510.58,155.76,0,9666.34,2024,5,May,2024-05,1
P007134,E0298,2024-06-01,9510.58,130.21,0,9640.8,2024,6,Jun,2024-06,1
P007135,E0298,2024-07-01,9510.58,187.24,0,9697.82,2024,7,Jul,2024-07,1
P007136,E0298,2024-08-01,9510.58,211.19,0,9721.78,2024,8,Aug,2024-08,1
P007137,E0298,2024-09-01,9510.58,120.87,500,10131.45,2024,9,Sep,2024-09,1
P007138,E0298,2024-10-01,9510.58,161.03,0,9671.61,2024,10,Oct,2024-10,1
P007139,E0298,2024-11-01,9510.58,403.09,0,9913.67,2024,11,Nov,2024-11,1
P007140,E0298,2024-12-01,9510.58,213.91,0,9724.49,2024,12,Dec,2024-12,1
P007141,E0298,2025-01-01,9510.58,541.63,0,10052.21,2025,1,Jan,2025-01,1
