ticket_id,department_id,request_type,priority,opened_date,closed_date,sla_target_days,status,closed_flag,resolution_days,sla_missed_flag,sla_met_flag,opened_year,opened_month,opened_year_month
T000922,D004,Benefits Question,Critical,2026-05-16,2026-05-18,1,Closed,1,2.0,1,0,2026,5,2026-05
T000923,D012,Onboarding,High,2025-03-15,2025-03-23,3,Closed,1,8.0,1,0,2025,3,2025-03
T000924,D003,IT Access,Medium,2025-11-23,2025-11-27,5,Closed,1,4.0,0,1,2025,11,2025-11
T000925,D012,IT Access,Critical,2025-04-14,2025-04-19,1,Closed,1,5.0,1,0,2025,4,2025-04
T000926,D012,Onboarding,Low,2026-04-12,2026-04-16,7,Closed,1,4.0,0,1,2026,4,2026-04
T000927,D005,IT Access,Low,2026-03-09,,7,Open,0,0.0,0,0,2026,3,2026-03
T000928,D008,IT Access,Low,2025-03-23,2025-04-01,7,Closed,1,9.0,1,0,2025,3,2025-03
T000929,D011,System Support,High,2025-02-17,2025-02-22,3,Closed,1,5.0,1,0,2025,2,2025-02
T000930,D001,Onboarding,High,2024-09-15,2024-09-19,3,Closed,1,4.0,1,0,2024,9,2024-09
T000931,D006,Payroll Issue,Medium,2025-09-03,2025-09-07,5,Closed,1,4.0,0,1,2025,9,2025-09
T000932,D005,Benefits Question,High,2026-05-29,2026-06-01,3,Closed,1,3.0,0,1,2026,5,2026-05
T000933,D008,System Support,Low,2025-09-01,2025-09-03,7,Closed,1,2.0,0,1,2025,9,2025-09
T000934,D005,Payroll Issue,Medium,2026-03-02,2026-03-05,5,Closed,1,3.0,0,1,2026,3,2026-03
T000935,D005,IT Access,Low,2024-11-05,2024-11-14,7,Closed,1,9.0,1,0,2024,11,2024-11
T000936,D009,Onboarding,Low,2024-11-20,2024-11-24,7,Closed,1,4.0,0,1,2024,11,2024-11
T000937,D009,Benefits Question,High,2026-03-11,2026-03-11,3,Closed,1,0.0,0,1,2026,3,2026-03
T000938,D005,Payroll Issue,High,2026-04-05,2026-04-09,3,Closed,1,4.0,1,0,2026,4,2026-04
T000939,D010,Payroll Issue,Medium,2024-07-17,,5,Open,0,0.0,0,0,2024,7,2024-07
T000940,D002,Benefits Question,High,2025-09-12,2025-09-14,3,Closed,1,2.0,0,1,2025,9,2025-09
T000941,D009,Vendor Request,Low,2025-10-24,2025-10-24,7,Closed,1,0.0,0,1,2025,10,2025-10
T000942,D003,IT Access,Critical,2024-11-06,,1,In Progress,0,0.0,0,0,2024,11,2024-11
T000943,D002,Vendor Request,Low,2024-07-09,2024-07-12,7,Closed,1,3.0,0,1,2024,7,2024-07
T000944,D002,Vendor Request,Critical,2025-02-16,2025-02-17,1,Closed,1,1.0,0,1,2025,2,2025-02
T000945,D003,System Support,Critical,2025-09-15,2025-09-20,1,Closed,1,5.0,1,0,2025,9,2025-09
T000946,D010,Benefits Question,High,2025-09-12,,3,Open,0,0.0,0,0,2025,9,2025-09
T000947,D006,Payroll Issue,Low,2025-12-01,2025-12-03,7,Closed,1,2.0,0,1,2025,12,2025-12
T000948,D008,Onboarding,Medium,2024-06-05,2024-06-06,5,Closed,1,1.0,0,1,2024,6,2024-06
T000949,D012,Vendor Request,Low,2025-03-03,2025-03-06,7,Closed,1,3.0,0,1,2025,3,2025-03
T000950,D008,Benefits Question,Critical,2026-04-01,,1,Open,0,0.0,0,0,2026,4,2026-04
T000951,D008,Payroll Issue,Medium,2025-05-04,2025-05-04,5,Closed,1,0.0,0,1,2025,5,2025-05
T000952,D003,Onboarding,High,2025-05-10,2025-05-18,3,Closed,1,8.0,1,0,2025,5,2025-05
T000953,D007,Payroll Issue,High,2026-03-05,2026-03-11,3,Closed,1,6.0,1,0,2026,3,2026-03
T000954,D006,Vendor Request,Critical,2025-06-01,2025-06-02,1,Closed,1,1.0,0,1,2025,6,2025-06
T000955,D001,IT Access,Critical,2025-03-14,2025-03-18,1,Closed,1,4.0,1,0,2025,3,2025-03
T000956,D006,Vendor Request,Critical,2024-11-14,2024-11-15,1,Closed,1,1.0,0,1,2024,11,2024-11
T000957,D003,Benefits Question,High,2025-04-14,2025-04-19,3,Closed,1,5.0,1,0,2025,4,2025-04
T000958,D010,Onboarding,Medium,2024-12-21,,5,Open,0,0.0,0,0,2024,12,2024-12
T000959,D002,Vendor Request,Low,2024-08-12,2024-08-14,7,Closed,1,2.0,0,1,2024,8,2024-08
T000960,D006,Onboarding,Low,2025-02-02,2025-02-07,7,Closed,1,5.0,0,1,2025,2,2025-02
T000961,D009,Vendor Request,Critical,2025-09-04,2025-09-09,1,Closed,1,5.0,1,0,2025,9,2025-09
T000962,D010,Vendor Request,Medium,2025-09-02,2025-09-07,5,Closed,1,5.0,0,1,2025,9,2025-09
T000963,D010,Payroll Issue,Medium,2024-07-26,2024-07-29,5,Closed,1,3.0,0,1,2024,7,2024-07
T000964,D008,Vendor Request,Low,2025-08-06,2025-08-07,7,Closed,1,1.0,0,1,2025,8,2025-08
T000965,D006,Payroll Issue,Critical,2025-05-01,2025-05-03,1,Closed,1,2.0,1,0,2025,5,2025-05
T000966,D007,Onboarding,High,2024-08-13,,3,In Progress,0,0.0,0,0,2024,8,2024-08
T000967,D012,Payroll Issue,Medium,2026-03-13,2026-03-17,5,Closed,1,4.0,0,1,2026,3,2026-03
T000968,D011,System Support,Low,2025-01-02,2025-01-04,7,Closed,1,2.0,0,1,2025,1,2025-01
T000969,D012,System Support,Critical,2024-07-09,2024-07-14,1,Closed,1,5.0,1,0,2024,7,2024-07
T000970,D002,Onboarding,Critical,2025-08-17,2025-08-24,1,Closed,1,7.0,1,0,2025,8,2025-08
T000971,D009,IT Access,Critical,2024-11-24,,1,In Progress,0,0.0,0,0,2024,11,2024-11
T000972,D005,Vendor Request,Low,2025-07-26,2025-07-27,7,Closed,1,1.0,0,1,2025,7,2025-07
T000973,D010,IT Access,Critical,2024-08-05,,1,In Progress,0,0.0,0,0,2024,8,2024-08
T000974,D008,System Support,Low,2025-11-12,2025-11-13,7,Closed,1,1.0,0,1,2025,11,2025-11
T000975,D002,Payroll Issue,Medium,2025-08-20,2025-08-24,5,Closed,1,4.0,0,1,2025,8,2025-08
T000976,D010,System Support,Low,2025-02-21,2025-02-25,7,Closed,1,4.0,0,1,2025,2,2025-02
T000977,D003,System Support,Medium,2026-04-03,2026-04-06,5,Closed,1,3.0,0,1,2026,4,2026-04
T000978,D008,Onboarding,High,2025-01-20,2025-01-30,3,Closed,1,10.0,1,0,2025,1,2025-01
T000979,D010,Onboarding,Critical,2026-01-24,2026-01-29,1,Closed,1,5.0,1,0,2026,1,2026-01
T000980,D004,System Support,High,2025-05-07,2025-05-11,3,Closed,1,4.0,1,0,2025,5,2025-05
T000981,D005,Onboarding,High,2025-01-12,2025-01-20,3,Closed,1,8.0,1,0,2025,1,2025-01
T000982,D012,Benefits Question,Low,2026-03-29,2026-04-01,7,Closed,1,3.0,0,1,2026,3,2026-03
T000983,D010,IT Access,Critical,2024-12-21,2024-12-24,1,Closed,1,3.0,1,0,2024,12,2024-12
T000984,D005,IT Access,High,2024-11-20,2024-11-28,3,Closed,1,8.0,1,0,2024,11,2024-11
T000985,D001,IT Access,High,2026-02-19,2026-02-25,3,Closed,1,6.0,1,0,2026,2,2026-02
T000986,D005,IT Access,Medium,2026-02-25,2026-03-04,5,Closed,1,7.0,1,0,2026,2,2026-02
T000987,D012,Onboarding,Critical,2025-03-06,,1,In Progress,0,0.0,0,0,2025,3,2025-03
T000988,D012,Vendor Request,Critical,2025-06-02,2025-06-03,1,Closed,1,1.0,0,1,2025,6,2025-06
T000989,D007,Vendor Request,Medium,2026-04-03,2026-04-05,5,Closed,1,2.0,0,1,2026,4,2026-04
T000990,D011,Payroll Issue,Critical,2025-09-03,2025-09-08,1,Closed,1,5.0,1,0,2025,9,2025-09
T000991,D003,Payroll Issue,Critical,2025-01-13,,1,Open,0,0.0,0,0,2025,1,2025-01
T000992,D006,Vendor Request,Medium,2026-05-09,2026-05-11,5,Closed,1,2.0,0,1,2026,5,2026-05
T000993,D005,System Support,Medium,2025-11-15,2025-11-19,5,Closed,1,4.0,0,1,2025,11,2025-11
T000994,D003,IT Access,Low,2025-12-02,2025-12-07,7,Closed,1,5.0,0,1,2025,12,2025-12
T000995,D003,System Support,Critical,2025-10-08,,1,Open,0,0.0,0,0,2025,10,2025-10
T000996,D011,Vendor Request,Medium,2026-02-24,2026-02-26,5,Closed,1,2.0,0,1,2026,2,2026-02
T000997,D002,Payroll Issue,Critical,2025-02-13,2025-02-15,1,Closed,1,2.0,1,0,2025,2,2025-02
T000998,D008,System Support,Critical,2025-04-26,2025-04-30,1,Closed,1,4.0,1,0,2025,4,2025-04
T000999,D010,Payroll Issue,Critical,2026-01-26,2026-01-28,1,Closed,1,2.0,1,0,2026,1,2026-01
T001000,D009,Vendor Request,Critical,2024-11-13,2024-11-18,1,Closed,1,5.0,1,0,2024,11,2024-11
T001001,D007,Benefits Question,Medium,2025-01-15,2025-01-18,5,Closed,1,3.0,0,1,2025,1,2025-01
T001002,D003,Vendor Request,Low,2026-04-21,2026-04-22,7,Closed,1,1.0,0,1,2026,4,2026-04
T001003,D010,Vendor Request,Medium,2025-05-05,2025-05-08,5,Closed,1,3.0,0,1,2025,5,2025-05
T001004,D012,Onboarding,High,2024-10-14,,3,In Progress,0,0.0,0,0,2024,10,2024-10
T001005,D009,Onboarding,High,2024-11-23,,3,Open,0,0.0,0,0,2024,11,2024-11
T001006,D001,Onboarding,Critical,2025-01-25,2025-02-01,1,Closed,1,7.0,1,0,2025,1,2025-01
T001007,D002,Onboarding,Critical,2025-01-08,2025-01-11,1,Closed,1,3.0,1,0,2025,1,2025-01
T001008,D003,System Support,High,2026-01-21,2026-01-25,3,Closed,1,4.0,1,0,2026,1,2026-01
T001009,D008,Onboarding,Low,2025-10-18,2025-10-28,7,Closed,1,10.0,1,0,2025,10,2025-10
T001010,D010,IT Access,Medium,2024-07-25,2024-07-31,5,Closed,1,6.0,1,0,2024,7,2024-07
T001011,D011,System Support,Low,2025-11-23,2025-11-25,7,Closed,1,2.0,0,1,2025,11,2025-11
T001012,D011,System Support,High,2025-05-09,,3,Open,0,0.0,0,0,2025,5,2025-05
T001013,D010,IT Access,High,2025-07-13,2025-07-21,3,Closed,1,8.0,1,0,2025,7,2025-07
T001014,D001,Vendor Request,Critical,2024-07-25,2024-07-26,1,Closed,1,1.0,0,1,2024,7,2024-07
T001015,D009,Vendor Request,High,2025-08-09,2025-08-11,3,Closed,1,2.0,0,1,2025,8,2025-08
T001016,D007,Benefits Question,High,2025-12-04,2025-12-13,3,Closed,1,9.0,1,0,2025,12,2025-12
T001017,D005,Payroll Issue,Low,2026-04-29,,7,In Progress,0,0.0,0,0,2026,4,2026-04
T001018,D012,Onboarding,High,2025-06-28,2025-07-07,3,Closed,1,9.0,1,0,2025,6,2025-06
T001019,D005,IT Access,Critical,2024-08-22,2024-08-28,1,Closed,1,6.0,1,0,2024,8,2024-08
T001020,D003,Onboarding,Low,2025-05-26,2025-06-01,7,Closed,1,6.0,0,1,2025,5,2025-05
T001021,D012,Onboarding,Low,2025-05-26,,7,In Progress,0,0.0,0,0,2025,5,2025-05
T001022,D008,IT Access,Medium,2024-11-14,2024-11-27,5,Closed,1,13.0,1,0,2024,11,2024-11
T001023,D002,Benefits Question,High,2024-12-12,2024-12-20,3,Closed,1,8.0,1,0,2024,12,2024-12
T001024,D003,Onboarding,High,2025-05-08,2025-05-14,3,Closed,1,6.0,1,0,2025,5,2025-05
T001025,D005,IT Access,Low,2026-03-25,2026-03-30,7,Closed,1,5.0,0,1,2026,3,2026-03
T001026,D003,Onboarding,Medium,2025-12-21,2025-12-25,5,Closed,1,4.0,0,1,2025,12,2025-12
T001027,D006,Payroll Issue,High,2026-03-24,2026-03-24,3,Closed,1,0.0,0,1,2026,3,2026-03
T001028,D012,Payroll Issue,Critical,2024-12-24,2024-12-30,1,Closed,1,6.0,1,0,2024,12,2024-12
T001029,D003,Onboarding,Low,2024-11-17,2024-11-24,7,Closed,1,7.0,0,1,2024,11,2024-11
T001030,D002,Payroll Issue,Medium,2024-06-20,2024-06-23,5,Closed,1,3.0,0,1,2024,6,2024-06
T001031,D008,Vendor Request,Critical,2024-11-20,2024-11-22,1,Closed,1,2.0,1,0,2024,11,2024-11
T001032,D004,System Support,Critical,2026-04-27,,1,Open,0,0.0,0,0,2026,4,2026-04
T001033,D012,System Support,Medium,2024-07-18,2024-07-21,5,Closed,1,3.0,0,1,2024,7,2024-07
T001034,D004,Onboarding,High,2024-11-17,,3,Open,0,0.0,0,0,2024,11,2024-11
T001035,D011,Benefits Question,Low,2026-03-26,2026-04-01,7,Closed,1,6.0,0,1,2026,3,2026-03
T001036,D001,Payroll Issue,Critical,2025-01-20,2025-01-22,1,Closed,1,2.0,1,0,2025,1,2025-01
T001037,D007,Vendor Request,High,2026-04-24,2026-04-29,3,Closed,1,5.0,1,0,2026,4,2026-04
T001038,D008,System Support,Medium,2025-07-07,2025-07-10,5,Closed,1,3.0,0,1,2025,7,2025-07
T001039,D007,System Support,Critical,2026-01-22,,1,In Progress,0,0.0,0,0,2026,1,2026-01
T001040,D008,Benefits Question,Medium,2025-05-05,,5,Open,0,0.0,0,0,2025,5,2025-05
T001041,D009,Vendor Request,Low,2024-11-28,2024-12-01,7,Closed,1,3.0,0,1,2024,11,2024-11
T001042,D005,Vendor Request,Critical,2024-12-05,2024-12-07,1,Closed,1,2.0,1,0,2024,12,2024-12
T001043,D011,Benefits Question,Low,2025-09-04,2025-09-06,7,Closed,1,2.0,0,1,2025,9,2025-09
T001044,D002,Onboarding,High,2025-07-14,2025-07-19,3,Closed,1,5.0,1,0,2025,7,2025-07
T001045,D010,System Support,High,2024-09-29,2024-10-03,3,Closed,1,4.0,1,0,2024,9,2024-09
T001046,D006,Benefits Question,High,2025-04-25,,3,In Progress,0,0.0,0,0,2025,4,2025-04
T001047,D002,Benefits Question,Critical,2026-02-04,2026-02-08,1,Closed,1,4.0,1,0,2026,2,2026-02
T001048,D008,System Support,Medium,2026-05-28,2026-05-30,5,Closed,1,2.0,0,1,2026,5,2026-05
T001049,D012,System Support,Medium,2025-01-02,2025-01-05,5,Closed,1,3.0,0,1,2025,1,2025-01
T001050,D009,Benefits Question,Medium,2024-07-10,2024-07-12,5,Closed,1,2.0,0,1,2024,7,2024-07
T001051,D006,Onboarding,Low,2026-05-21,2026-05-24,7,Closed,1,3.0,0,1,2026,5,2026-05
T001052,D002,IT Access,Critical,2026-05-05,2026-05-08,1,Closed,1,3.0,1,0,2026,5,2026-05
T001053,D009,IT Access,Critical,2024-10-29,,1,Open,0,0.0,0,0,2024,10,2024-10
T001054,D004,System Support,High,2025-01-15,2025-01-16,3,Closed,1,1.0,0,1,2025,1,2025-01
T001055,D005,Payroll Issue,Low,2025-12-09,,7,In Progress,0,0.0,0,0,2025,12,2025-12
T001056,D001,Onboarding,Low,2025-09-07,2025-09-10,7,Closed,1,3.0,0,1,2025,9,2025-09
T001057,D010,System Support,Medium,2025-10-04,,5,Open,0,0.0,0,0,2025,10,2025-10
T001058,D010,System Support,Low,2024-12-14,2024-12-17,7,Closed,1,3.0,0,1,2024,12,2024-12
T001059,D012,IT Access,Low,2025-09-13,2025-09-22,7,Closed,1,9.0,1,0,2025,9,2025-09
T001060,D003,Vendor Request,Medium,2026-05-08,2026-05-17,5,Closed,1,9.0,1,0,2026,5,2026-05
T001061,D002,System Support,Medium,2025-06-26,2025-06-29,5,Closed,1,3.0,0,1,2025,6,2025-06
T001062,D005,Benefits Question,Critical,2025-11-23,2025-11-28,1,Closed,1,5.0,1,0,2025,11,2025-11
T001063,D011,IT Access,Critical,2024-06-25,2024-06-30,1,Closed,1,5.0,1,0,2024,6,2024-06
T001064,D007,System Support,High,2025-11-29,2025-12-01,3,Closed,1,2.0,0,1,2025,11,2025-11
T001065,D005,Payroll Issue,Low,2025-11-10,2025-11-13,7,Closed,1,3.0,0,1,2025,11,2025-11
T001066,D005,IT Access,Critical,2025-09-30,2025-10-05,1,Closed,1,5.0,1,0,2025,9,2025-09
T001067,D006,IT Access,High,2024-11-07,2024-11-12,3,Closed,1,5.0,1,0,2024,11,2024-11
T001068,D003,Vendor Request,Low,2025-02-16,2025-02-17,7,Closed,1,1.0,0,1,2025,2,2025-02
T001069,D008,Payroll Issue,Critical,2025-06-25,,1,Open,0,0.0,0,0,2025,6,2025-06
T001070,D003,System Support,Critical,2024-11-02,,1,In Progress,0,0.0,0,0,2024,11,2024-11
T001071,D002,Payroll Issue,Critical,2025-06-05,2025-06-07,1,Closed,1,2.0,1,0,2025,6,2025-06
T001072,D004,Onboarding,Low,2024-09-29,2024-10-04,7,Closed,1,5.0,0,1,2024,9,2024-09
T001073,D012,Benefits Question,Low,2026-05-23,2026-05-28,7,Closed,1,5.0,0,1,2026,5,2026-05
T001074,D001,IT Access,Low,2024-06-20,,7,In Progress,0,0.0,0,0,2024,6,2024-06
T001075,D012,Benefits Question,Critical,2024-11-21,2024-11-23,1,Closed,1,2.0,1,0,2024,11,2024-11
T001076,D001,Vendor Request,Medium,2025-05-18,2025-05-23,5,Closed,1,5.0,0,1,2025,5,2025-05
T001077,D011,System Support,Low,2026-03-20,,7,In Progress,0,0.0,0,0,2026,3,2026-03
T001078,D001,System Support,Critical,2025-08-05,2025-08-11,1,Closed,1,6.0,1,0,2025,8,2025-08
T001079,D005,Payroll Issue,High,2024-06-13,2024-06-17,3,Closed,1,4.0,1,0,2024,6,2024-06
T001080,D007,Onboarding,Low,2025-04-28,,7,In Progress,0,0.0,0,0,2025,4,2025-04
T001081,D012,Vendor Request,Critical,2026-01-10,2026-01-12,1,Closed,1,2.0,1,0,2026,1,2026-01
T001082,D007,Vendor Request,Low,2024-10-20,2024-10-24,7,Closed,1,4.0,0,1,2024,10,2024-10
T001083,D009,Payroll Issue,Low,2026-03-16,2026-03-19,7,Closed,1,3.0,0,1,2026,3,2026-03
T001084,D007,System Support,Critical,2026-04-11,2026-04-14,1,Closed,1,3.0,1,0,2026,4,2026-04
T001085,D002,Onboarding,High,2026-01-18,2026-01-21,3,Closed,1,3.0,0,1,2026,1,2026-01
T001086,D011,Benefits Question,Critical,2026-04-02,2026-04-04,1,Closed,1,2.0,1,0,2026,4,2026-04
T001087,D001,System Support,Low,2024-07-17,2024-07-19,7,Closed,1,2.0,0,1,2024,7,2024-07
T001088,D006,Onboarding,High,2026-02-27,2026-03-02,3,Closed,1,3.0,0,1,2026,2,2026-02
T001089,D008,Benefits Question,Medium,2025-11-05,2025-11-10,5,Closed,1,5.0,0,1,2025,11,2025-11
T001090,D003,Onboarding,Low,2025-03-16,2025-03-22,7,Closed,1,6.0,0,1,2025,3,2025-03
T001091,D011,Payroll Issue,High,2024-11-08,2024-11-11,3,Closed,1,3.0,0,1,2024,11,2024-11
T001092,D012,Vendor Request,Low,2024-10-27,2024-10-30,7,Closed,1,3.0,0,1,2024,10,2024-10
T001093,D011,System Support,High,2025-07-06,2025-07-11,3,Closed,1,5.0,1,0,2025,7,2025-07
T001094,D008,IT Access,Critical,2025-09-27,2025-09-30,1,Closed,1,3.0,1,0,2025,9,2025-09
T001095,D003,IT Access,Medium,2024-07-18,2024-07-20,5,Closed,1,2.0,0,1,2024,7,2024-07
T001096,D012,Onboarding,Medium,2024-09-29,2024-10-09,5,Closed,1,10.0,1,0,2024,9,2024-09
T001097,D007,IT Access,High,2024-10-11,2024-10-18,3,Closed,1,7.0,1,0,2024,10,2024-10
T001098,D009,Vendor Request,Low,2025-06-16,2025-06-19,7,Closed,1,3.0,0,1,2025,6,2025-06
T001099,D001,Benefits Question,Low,2025-03-26,,7,In Progress,0,0.0,0,0,2025,3,2025-03
T001100,D006,System Support,Low,2025-12-25,2025-12-27,7,Closed,1,2.0,0,1,2025,12,2025-12
T001101,D007,IT Access,Medium,2025-03-26,2025-03-31,5,Closed,1,5.0,0,1,2025,3,2025-03
T001102,D008,System Support,Medium,2024-09-16,2024-09-18,5,Closed,1,2.0,0,1,2024,9,2024-09
T001103,D012,Onboarding,Medium,2024-12-20,2024-12-25,5,Closed,1,5.0,0,1,2024,12,2024-12
T001104,D001,System Support,Medium,2026-05-13,,5,In Progress,0,0.0,0,0,2026,5,2026-05
T001105,D008,System Support,Low,2025-11-14,2025-11-22,7,Closed,1,8.0,1,0,2025,11,2025-11
T001106,D008,Onboarding,Low,2025-01-29,2025-02-03,7,Closed,1,5.0,0,1,2025,1,2025-01
T001107,D012,System Support,Medium,2024-06-04,2024-06-07,5,Closed,1,3.0,0,1,2024,6,2024-06
T001108,D001,Payroll Issue,Low,2025-10-29,2025-11-01,7,Closed,1,3.0,0,1,2025,10,2025-10
T001109,D005,IT Access,Critical,2026-03-22,,1,Open,0,0.0,0,0,2026,3,2026-03
T001110,D003,Onboarding,Low,2025-02-16,2025-02-22,7,Closed,1,6.0,0,1,2025,2,2025-02
T001111,D002,Vendor Request,Medium,2025-10-11,2025-10-12,5,Closed,1,1.0,0,1,2025,10,2025-10
T001112,D002,Payroll Issue,Critical,2024-09-15,2024-09-17,1,Closed,1,2.0,1,0,2024,9,2024-09
T001113,D006,System Support,Critical,2025-08-15,,1,In Progress,0,0.0,0,0,2025,8,2025-08
T001114,D006,IT Access,Medium,2025-01-27,2025-02-01,5,Closed,1,5.0,0,1,2025,1,2025-01
T001115,D004,IT Access,Medium,2024-10-27,2024-11-04,5,Closed,1,8.0,1,0,2024,10,2024-10
T001116,D002,IT Access,High,2024-08-10,2024-08-14,3,Closed,1,4.0,1,0,2024,8,2024-08
T001117,D007,Payroll Issue,High,2025-03-18,2025-03-19,3,Closed,1,1.0,0,1,2025,3,2025-03
T001118,D009,Payroll Issue,Critical,2025-12-05,2025-12-09,1,Closed,1,4.0,1,0,2025,12,2025-12
T001119,D004,Onboarding,Low,2025-04-05,2025-04-08,7,Closed,1,3.0,0,1,2025,4,2025-04
T001120,D002,System Support,Critical,2024-11-07,2024-11-11,1,Closed,1,4.0,1,0,2024,11,2024-11
T001121,D003,IT Access,Critical,2024-08-26,,1,In Progress,0,0.0,0,0,2024,8,2024-08
T001122,D001,IT Access,Medium,2025-09-03,2025-09-05,5,Closed,1,2.0,0,1,2025,9,2025-09
T001123,D012,System Support,High,2025-03-31,2025-04-02,3,Closed,1,2.0,0,1,2025,3,2025-03
T001124,D007,System Support,Critical,2026-05-23,2026-05-26,1,Closed,1,3.0,1,0,2026,5,2026-05
T001125,D012,Payroll Issue,Medium,2025-09-23,,5,Open,0,0.0,0,0,2025,9,2025-09
T001126,D003,System Support,High,2025-06-11,2025-06-16,3,Closed,1,5.0,1,0,2025,6,2025-06
T001127,D009,Vendor Request,Critical,2026-04-19,2026-04-21,1,Closed,1,2.0,1,0,2026,4,2026-04
T001128,D004,Payroll Issue,Low,2024-07-25,2024-07-26,7,Closed,1,1.0,0,1,2024,7,2024-07
T001129,D010,Payroll Issue,Critical,2025-01-05,2025-01-09,1,Closed,1,4.0,1,0,2025,1,2025-01
T001130,D010,IT Access,High,2025-04-07,2025-04-14,3,Closed,1,7.0,1,0,2025,4,2025-04
T001131,D007,IT Access,Medium,2025-03-27,2025-03-31,5,Closed,1,4.0,0,1,2025,3,2025-03
T001132,D002,Onboarding,Low,2024-07-12,2024-07-20,7,Closed,1,8.0,1,0,2024,7,2024-07
T001133,D006,Onboarding,Medium,2025-04-12,2025-04-23,5,Closed,1,11.0,1,0,2025,4,2025-04
T001134,D011,System Support,Medium,2026-04-10,2026-04-11,5,Closed,1,1.0,0,1,2026,4,2026-04
T001135,D005,IT Access,Medium,2025-04-14,2025-04-19,5,Closed,1,5.0,0,1,2025,4,2025-04
T001136,D003,System Support,Critical,2025-09-09,2025-09-14,1,Closed,1,5.0,1,0,2025,9,2025-09
T001137,D008,Payroll Issue,Medium,2026-01-17,2026-01-21,5,Closed,1,4.0,0,1,2026,1,2026-01
T001138,D011,IT Access,Low,2024-09-11,2024-09-15,7,Closed,1,4.0,0,1,2024,9,2024-09
T001139,D005,Payroll Issue,Critical,2026-05-17,2026-05-20,1,Closed,1,3.0,1,0,2026,5,2026-05
T001140,D005,Benefits Question,Critical,2024-10-24,2024-10-28,1,Closed,1,4.0,1,0,2024,10,2024-10
T001141,D001,IT Access,Low,2026-02-27,2026-03-06,7,Closed,1,7.0,0,1,2026,2,2026-02
T001142,D003,Payroll Issue,Low,2025-06-06,2025-06-09,7,Closed,1,3.0,0,1,2025,6,2025-06
T001143,D008,Onboarding,Low,2025-05-22,2025-05-26,7,Closed,1,4.0,0,1,2025,5,2025-05
T001144,D004,System Support,Critical,2024-11-04,2024-11-05,1,Closed,1,1.0,0,1,2024,11,2024-11
T001145,D010,Onboarding,High,2025-11-24,2025-12-01,3,Closed,1,7.0,1,0,2025,11,2025-11
T001146,D004,System Support,High,2026-05-28,2026-05-30,3,Closed,1,2.0,0,1,2026,5,2026-05
T001147,D004,IT Access,High,2025-12-04,2025-12-10,3,Closed,1,6.0,1,0,2025,12,2025-12
T001148,D002,Payroll Issue,Critical,2026-03-16,2026-03-19,1,Closed,1,3.0,1,0,2026,3,2026-03
T001149,D004,Vendor Request,Medium,2025-08-09,,5,Open,0,0.0,0,0,2025,8,2025-08
T001150,D002,Vendor Request,Critical,2025-11-27,,1,In Progress,0,0.0,0,0,2025,11,2025-11
T001151,D001,Vendor Request,Medium,2024-12-23,,5,In Progress,0,0.0,0,0,2024,12,2024-12
T001152,D004,Onboarding,Critical,2025-08-08,2025-08-10,1,Closed,1,2.0,1,0,2025,8,2025-08
T001153,D007,Benefits Question,Medium,2025-02-03,2025-02-07,5,Closed,1,4.0,0,1,2025,2,2025-02
T001154,D008,System Support,Medium,2026-01-09,2026-01-11,5,Closed,1,2.0,0,1,2026,1,2026-01
T001155,D011,Benefits Question,High,2025-04-27,,3,In Progress,0,0.0,0,0,2025,4,2025-04
T001156,D004,Benefits Question,Medium,2024-11-22,2024-11-26,5,Closed,1,4.0,0,1,2024,11,2024-11
T001157,D001,System Support,Low,2025-10-18,2025-10-21,7,Closed,1,3.0,0,1,2025,10,2025-10
T001158,D005,Payroll Issue,Low,2026-04-17,2026-04-21,7,Closed,1,4.0,0,1,2026,4,2026-04
T001159,D008,Vendor Request,Critical,2025-08-18,2025-08-20,1,Closed,1,2.0,1,0,2025,8,2025-08
T001160,D003,Benefits Question,Medium,2025-07-15,2025-07-19,5,Closed,1,4.0,0,1,2025,7,2025-07
T001161,D005,Onboarding,Medium,2026-03-20,2026-03-30,5,Closed,1,10.0,1,0,2026,3,2026-03
T001162,D003,Onboarding,Medium,2024-08-25,2024-09-02,5,Closed,1,8.0,1,0,2024,8,2024-08
T001163,D007,Onboarding,Critical,2024-09-22,2024-09-26,1,Closed,1,4.0,1,0,2024,9,2024-09
T001164,D010,Vendor Request,Critical,2024-08-27,2024-08-30,1,Closed,1,3.0,1,0,2024,8,2024-08
T001165,D005,IT Access,Critical,2025-06-08,2025-06-14,1,Closed,1,6.0,1,0,2025,6,2025-06
T001166,D004,Benefits Question,Critical,2024-06-18,,1,In Progress,0,0.0,0,0,2024,6,2024-06
T001167,D010,Payroll Issue,Medium,2025-01-04,2025-01-07,5,Closed,1,3.0,0,1,2025,1,2025-01
T001168,D010,IT Access,Critical,2025-08-13,2025-08-16,1,Closed,1,3.0,1,0,2025,8,2025-08
T001169,D001,Vendor Request,Low,2026-02-04,2026-02-11,7,Closed,1,7.0,0,1,2026,2,2026-02
T001170,D007,Onboarding,Critical,2025-04-12,2025-04-19,1,Closed,1,7.0,1,0,2025,4,2025-04
T001171,D012,IT Access,Critical,2024-12-10,2024-12-17,1,Closed,1,7.0,1,0,2024,12,2024-12
T001172,D004,IT Access,Low,2026-05-01,2026-05-08,7,Closed,1,7.0,0,1,2026,5,2026-05
